TS,label,value
2015-08-25_00:00:00,B,0.580077999999958
2015-08-26_00:00:00,N,0.689940999999635
2015-08-27_00:00:00,N,0.629883000000518
2015-08-28_00:00:00,B,0.610351999999693
2015-08-29_00:00:00,N,0.569824000000153
2015-08-30_00:00:00,A,0.600096999999551
2015-08-31_00:00:00,N,0.709961000000476
2015-09-01_00:00:00,B,0.779786000000058
2015-09-02_00:00:00,B,0.810058000000026
2015-09-03_00:00:00,N,0.830077999999958
2015-09-04_00:00:00,N,0.830077999999958
2015-09-05_00:00:00,A,0.75
2015-09-06_00:00:00,A,0.859864000000016
2015-09-07_00:00:00,A,1.04003899999952
2015-09-08_00:00:00,B,1.12011700000039
2015-09-09_00:00:00,N,1.08984400000009
2015-09-10_00:00:00,N,1.12988200000018
2015-09-11_00:00:00,B,1.0102539999998
2015-09-12_00:00:00,B,0.779786000000058
2015-09-13_00:00:00,N,0.890135999999984
2015-09-14_00:00:00,A,1.12988299999961
2015-09-15_00:00:00,B,1.18994100000055
2015-09-16_00:00:00,A,1.12011799999982
2015-09-17_00:00:00,A,1.20996099999957
2015-09-18_00:00:00,B,1.07031200000074
2015-09-19_00:00:00,N,0.869628999999804
2015-09-20_00:00:00,B,0.990233999999873
2015-09-21_00:00:00,B,1.25
2015-09-22_00:00:00,N,1.35009799999989
2015-09-23_00:00:00,B,1.37988299999961
2015-09-24_00:00:00,A,0.819824000000153
2015-09-25_00:00:00,A,1.74023399999987
2015-09-26_00:00:00,N,0.929688000000169
2015-09-27_00:00:00,N,1.05029300000024
2015-09-28_00:00:00,N,1.33007799999996
2015-09-29_00:00:00,B,1.41992200000004
2015-09-30_00:00:00,A,1.43017599999985
2015-10-01_00:00:00,A,1.43994100000055
2015-10-02_00:00:00,A,1.27978499999972
2015-10-03_00:00:00,A,1.0102539999998
2015-10-04_00:00:00,N,1.16992200000004
2015-10-05_00:00:00,N,0.739746000000195
2015-10-07_00:00:00,N,3.62988299999961
2015-10-08_00:00:00,A,1.65039100000013
2015-10-09_00:00:00,A,1.56005800000003
2015-10-10_00:00:00,A,1.31982400000015
2015-10-11_00:00:00,N,1.37011799999982
2015-10-12_00:00:00,A,1.65966800000024
2015-10-13_00:00:00,N,1.79003899999952
2015-10-14_00:00:00,N,0.57031200000074
2015-10-15_00:00:00,B,3.48974599999929
2015-10-16_00:00:00,N,1.87011700000039
2015-10-17_00:00:00,A,1.56005899999946
2015-10-18_00:00:00,B,1.62011700000039
2015-10-19_00:00:00,A,3.27001999999993
2015-10-20_00:00:00,A,4.39990200000011
2015-10-21_00:00:00,A,4.94970699999976
2015-10-22_00:00:00,A,4.75
2015-10-23_00:00:00,A,3.70019500000035
2015-10-24_00:00:00,A,2.83984400000008
2015-10-25_00:00:00,N,2.66992200000004
2015-10-26_00:00:00,A,2.47998000000007
2015-10-27_00:00:00,N,2.18017599999985
2015-10-28_00:00:00,N,2.83984400000008
2015-10-29_00:00:00,N,3.11035199999969
2015-10-30_00:00:00,B,2.69970699999976
2015-10-31_00:00:00,N,2.39990200000011
2015-11-01_00:00:00,N,2.70019500000035
2015-11-02_00:00:00,N,3.16992200000004
2015-11-03_00:00:00,B,3.06005899999945
2015-11-04_00:00:00,N,3.03027300000031
2015-11-05_00:00:00,N,2.80957000000035
2015-11-06_00:00:00,B,2.5102539999998
2015-11-07_00:00:00,B,2.10986400000002
2015-11-08_00:00:00,A,2.66015599999991
2015-11-09_00:00:00,N,2.94970699999976
2015-11-10_00:00:00,B,2.96044900000015
2015-11-11_00:00:00,A,3.79980499999965
2015-11-12_00:00:00,A,3.95019500000035
2015-11-13_00:00:00,N,3.82959000000028
2015-11-14_00:00:00,A,3.56005899999945
2015-11-15_00:00:00,B,4.14013599999998
2015-11-16_00:00:00,N,5.02001999999993
2015-11-17_00:00:00,N,5.2700190000005
2015-11-18_00:00:00,A,3.81982499999958
2015-11-19_00:00:00,B,3.25
2015-11-20_00:00:00,B,3.0200190000005
2015-11-21_00:00:00,A,4.80029300000024
2015-11-22_00:00:00,N,6.32958999999937
2015-11-23_00:00:00,A,7.48046900000008
2015-11-24_00:00:00,N,7.91992200000004
2015-11-25_00:00:00,A,5.90966800000024
2015-11-26_00:00:00,A,6.60009699999955
2015-11-27_00:00:00,N,6.55029300000024
2015-11-28_00:00:00,N,5.4897460000002
2015-11-29_00:00:00,A,5.12988299999961
2015-11-30_00:00:00,B,6.05029300000024
2015-12-01_00:00:00,B,6.47998000000007
2015-12-02_00:00:00,N,6.96972699999969
2015-12-03_00:00:00,A,6.68017599999985
2015-12-04_00:00:00,N,5.41015600000083
2015-12-05_00:00:00,N,4.62988299999961
2015-12-06_00:00:00,N,4.44970699999976
2015-12-07_00:00:00,N,4.69043000000056
2015-12-08_00:00:00,N,4.37988199999927
2015-12-09_00:00:00,B,4.95996100000048
2015-12-10_00:00:00,N,6.20996099999957
2015-12-11_00:00:00,N,6
2015-12-12_00:00:00,B,6.00976600000013
2015-12-13_00:00:00,A,5.96044900000015
2015-12-14_00:00:00,B,5.94970699999976
2015-12-15_00:00:00,N,5.39990300000045
2015-12-16_00:00:00,A,5.26025299999947
2015-12-17_00:00:00,B,5.15966800000024
2015-12-18_00:00:00,N,4.65039100000013
2015-12-19_00:00:00,B,4.20996099999957
2015-12-20_00:00:00,A,3.83007800000087
2015-12-21_00:00:00,B,3.93994099999964
2015-12-22_00:00:00,A,4.08984400000008
2015-12-23_00:00:00,N,4.41015599999992
2015-12-24_00:00:00,B,3.75
2015-12-25_00:00:00,A,3.96972699999969
2015-12-26_00:00:00,N,3.75
2015-12-27_00:00:00,B,3.82031300000017
2015-12-28_00:00:00,B,3.9199209999997
2015-12-29_00:00:00,N,3.9697270000006
2015-12-30_00:00:00,N,4.57031199999983
2015-12-31_00:00:00,N,4.52001999999993
2016-01-01_00:00:00,N,4.6196289999998
2016-01-02_00:00:00,B,4.84033199999976
2016-01-03_00:00:00,N,5.83984400000008
2016-01-04_00:00:00,B,5.68994100000054
2016-01-05_00:00:00,B,6.54003899999952
2016-01-06_00:00:00,N,7.12988300000052
2016-01-07_00:00:00,B,5.60009799999989
2016-01-08_00:00:00,A,5.12988200000018
2016-01-09_00:00:00,N,4.52001999999993
2016-01-10_00:00:00,B,4.95996099999957
2016-01-11_00:00:00,B,5.56005900000037
2016-01-12_00:00:00,B,6.7802729999994
2016-01-13_00:00:00,A,6.92968700000074
2016-01-14_00:00:00,A,6.61035199999969
2016-01-15_00:00:00,A,7.2397460000002
2016-01-16_00:00:00,N,8.18017599999985
2016-01-17_00:00:00,N,7.68994099999964
2016-01-18_00:00:00,N,8.08007799999996
2016-01-19_00:00:00,A,7.04980500000056
2016-01-20_00:00:00,N,6.55029300000024
2016-01-21_00:00:00,N,7.09960899999987
2016-01-22_00:00:00,B,6.7602539999998
2016-01-23_00:00:00,A,4.95996099999957
2016-01-24_00:00:00,N,5.91992200000004
2016-01-25_00:00:00,B,6
2016-01-26_00:00:00,B,5.81005900000037
2016-01-27_00:00:00,A,5.70996099999957
2016-01-28_00:00:00,N,5.18994100000054
2016-01-29_00:00:00,A,5.58007799999996
2016-01-30_00:00:00,B,5.4799809999995
2016-01-31_00:00:00,A,4.93994100000054
2016-02-01_00:00:00,B,4.87011699999948
2016-02-02_00:00:00,N,4.9897460000002
2016-02-03_00:00:00,N,6.19043000000056
2016-02-04_00:00:00,N,6.91992199999913
2016-02-05_00:00:00,A,6.13964800000031
2016-02-06_00:00:00,B,4.86035199999969
2016-02-07_00:00:00,B,5.66992200000004
2016-02-08_00:00:00,A,5.33007799999996
2016-02-09_00:00:00,B,6.35986300000059
2016-02-10_00:00:00,N,7.27001999999993
2016-02-11_00:00:00,N,6.60986299999968
2016-02-12_00:00:00,N,6.10009799999989
2016-02-13_00:00:00,A,4.47021500000028
2016-02-14_00:00:00,N,5.69970699999976
2016-02-15_00:00:00,N,7.66015599999992
2016-02-16_00:00:00,N,8.87988300000052
2016-02-17_00:00:00,B,8.7602539999998
2016-02-18_00:00:00,A,7.92968699999983
2016-02-19_00:00:00,A,7.29003900000043
2016-02-20_00:00:00,N,5.93017599999985
2016-02-21_00:00:00,N,4.9897460000002
2016-02-22_00:00:00,A,5.27001999999993
2016-02-23_00:00:00,N,5.22021399999994
2016-02-24_00:00:00,B,4.69970699999976
2016-02-25_00:00:00,B,5.06005900000037
2016-02-26_00:00:00,N,5.85009799999989
2016-02-27_00:00:00,A,5.66015599999992
2016-02-28_00:00:00,B,6.25
2016-02-29_00:00:00,A,8.02001899999959
2016-03-01_00:00:00,B,7.39013700000032
2016-03-02_00:00:00,A,6.51953099999992
2016-03-03_00:00:00,A,7.0102539999998
2016-03-04_00:00:00,A,5.29980500000056
2016-03-05_00:00:00,N,6.24023399999987
2016-03-06_00:00:00,A,7
2016-03-07_00:00:00,N,7.29980499999965
2016-03-08_00:00:00,A,7.70019500000035
2016-03-09_00:00:00,N,7.14013700000032
2016-03-10_00:00:00,A,7.00976599999922
2016-03-11_00:00:00,A,6.56005800000003
2016-03-12_00:00:00,A,6.33007799999996
2016-03-13_00:00:00,N,6.19970700000067
2016-03-14_00:00:00,N,5.80029299999933
2016-03-15_00:00:00,N,5.3500980000008
2016-03-16_00:00:00,B,6.30956999999944
2016-03-17_00:00:00,A,6.74023500000021
2016-03-18_00:00:00,B,6.12988299999961
2016-03-19_00:00:00,B,5.32031200000074
2016-03-20_00:00:00,N,4.52978499999972
2016-03-21_00:00:00,A,4.45019599999978
2016-03-22_00:00:00,A,5.2700190000005
2016-03-23_00:00:00,N,5.65966799999933
2016-03-24_00:00:00,A,5.80029300000024
2016-03-25_00:00:00,N,4.92968800000017
2016-03-26_00:00:00,A,3.22021399999994
2016-03-27_00:00:00,B,3.94970699999976
2016-03-28_00:00:00,B,3.44043000000056
2016-03-29_00:00:00,N,3.3999019999992
2016-03-30_00:00:00,A,3.65966800000024
2016-03-31_00:00:00,N,4.65039100000013
2016-04-01_00:00:00,A,5.75
2016-04-02_00:00:00,N,4.34960899999987
2016-04-03_00:00:00,A,3.2602539999998
2016-04-04_00:00:00,N,3.87988300000052
2016-04-05_00:00:00,A,4.7299809999995
2016-04-06_00:00:00,A,4.64990200000011
2016-04-07_00:00:00,A,5.18017599999985
2016-04-08_00:00:00,A,5.66015599999992
2016-04-09_00:00:00,A,4.77978500000063
2016-04-10_00:00:00,N,3.87988299999961
2016-04-11_00:00:00,B,3.75
2016-04-12_00:00:00,B,3.53027300000031
2016-04-13_00:00:00,N,3.41992200000004
2016-04-14_00:00:00,A,3.16015599999991
2016-04-15_00:00:00,A,2.6997080000001
2016-04-16_00:00:00,N,2.43994099999963
2016-04-17_00:00:00,N,2.95019500000035
2016-04-18_00:00:00,N,3.58007799999996
2016-04-19_00:00:00,N,3.27001999999993
2016-04-20_00:00:00,A,2.52978499999972
2016-04-21_00:00:00,N,3.1103520000006
2016-04-22_00:00:00,N,3.1396479999994
2016-04-23_00:00:00,N,3.05029300000024
2016-04-24_00:00:00,N,3.95996099999957
2016-04-25_00:00:00,A,3.97998000000007
2016-04-26_00:00:00,A,3.77978600000006
2016-04-27_00:00:00,A,3.68017500000042
2016-04-28_00:00:00,B,3.68994199999997
2016-04-29_00:00:00,B,3.35009699999955
2016-04-30_00:00:00,B,4.0800790000003
2016-05-01_00:00:00,B,4.6699209999997
2016-05-02_00:00:00,N,3.06982500000049
2016-05-03_00:00:00,N,5.10009699999955
2016-05-04_00:00:00,N,2.50976600000013
2016-05-05_00:00:00,A,1.43017599999985
2016-05-06_00:00:00,A,1.47021500000028
2016-05-07_00:00:00,A,1.31982400000015
2016-05-08_00:00:00,A,1.50976499999979
2016-05-09_00:00:00,B,1.67041100000006
2016-05-10_00:00:00,A,1.67968699999983
2016-05-11_00:00:00,B,1.74023399999987
2016-05-12_00:00:00,B,1.67968800000017
2016-05-13_00:00:00,B,1.6303710000002
2016-05-14_00:00:00,N,1.29003900000043
2016-05-15_00:00:00,N,1.21972699999969
2016-05-16_00:00:00,A,1.33984299999975
2016-05-17_00:00:00,B,1.5102539999998
2016-05-18_00:00:00,N,1.50976600000013
2016-05-19_00:00:00,A,1.58007799999996
2016-05-20_00:00:00,A,1.41015599999991
2016-05-21_00:00:00,A,1.14013700000032
2016-05-22_00:00:00,N,1.21972699999969
2016-05-23_00:00:00,N,1.41992100000061
2016-05-24_00:00:00,N,1.43017599999985
2016-05-25_00:00:00,B,1.35986400000002
2016-05-26_00:00:00,A,1.40038999999979
2016-05-27_00:00:00,A,1.26953099999992
2016-05-28_00:00:00,N,1.07031300000017
2016-05-29_00:00:00,B,1.06005800000003
2016-05-30_00:00:00,A,1.2299809999995
2016-05-31_00:00:00,B,1.38964800000031
2016-06-01_00:00:00,B,1.44043000000056
2016-06-02_00:00:00,B,1.30956999999944
2016-06-03_00:00:00,B,1.19043000000056
2016-06-04_00:00:00,A,1.07958999999937
2016-06-05_00:00:00,A,1.0102539999998
2016-06-06_00:00:00,N,1.10986300000059
2016-06-07_00:00:00,N,1.05029300000024
2016-06-08_00:00:00,B,1.02978499999972
2016-06-09_00:00:00,A,1
2016-06-10_00:00:00,A,0.959960999999566
2016-06-11_00:00:00,B,0.879883000000518
2016-06-12_00:00:00,N,0.950194999999439
2016-06-13_00:00:00,B,1.08007799999996
2016-06-14_00:00:00,N,1.12988300000052
2016-06-15_00:00:00,B,1.14990299999954
2016-06-16_00:00:00,A,1.12988200000018
2016-06-17_00:00:00,B,1.16015700000025
2016-06-18_00:00:00,B,1.12011699999948
2016-06-19_00:00:00,B,1.20019500000035
2016-06-20_00:00:00,N,1.19970699999976
2016-06-21_00:00:00,A,1.25
2016-06-22_00:00:00,B,1.10986300000059
2016-06-23_00:00:00,N,1.12011799999982
2016-06-24_00:00:00,A,1.02001899999959
2016-06-25_00:00:00,A,0.959961000000476
2016-06-26_00:00:00,A,0.979980999999498
2016-06-27_00:00:00,A,1.05029300000024
2016-06-28_00:00:00,B,1.07958899999994
2016-06-29_00:00:00,A,1.12011799999982
2016-06-30_00:00:00,B,1.09033200000067
2016-07-01_00:00:00,A,0.969725999999355
2016-07-02_00:00:00,B,0.930175999999847
2016-07-03_00:00:00,N,1
2016-07-04_00:00:00,B,1.0200190000005
2016-07-05_00:00:00,N,0.969726999999693
2016-07-06_00:00:00,N,0.990233999999873
2016-07-07_00:00:00,A,0.919922000000042
2016-07-08_00:00:00,B,0.890137000000323
2016-07-09_00:00:00,B,0.819824000000153
2016-07-10_00:00:00,B,0.839844000000085
2016-07-11_00:00:00,B,0.850097999999889
2016-07-12_00:00:00,N,0.959960999999566
2016-07-13_00:00:00,A,0.959961000000476
2016-07-14_00:00:00,B,1.0302729999994
2016-07-15_00:00:00,A,0.919922000000042
2016-07-16_00:00:00,N,0.939941000000545
2016-07-17_00:00:00,B,0.89990299999954
2016-07-18_00:00:00,N,0.939941000000545
2016-07-19_00:00:00,A,0.890136999999413
2016-07-20_00:00:00,N,0.919922000000042
2016-07-21_00:00:00,B,0.860351000000264
2016-07-22_00:00:00,A,0.899902000000111
2016-07-23_00:00:00,N,0.850097999999889
2016-07-24_00:00:00,N,0.849610000000212
2016-07-25_00:00:00,A,0.890135999999984
2016-07-26_00:00:00,N,0.589844000000085
2016-07-27_00:00:00,N,0.910155999999915
2016-07-28_00:00:00,B,0.839844000000085
2016-07-29_00:00:00,B,0.830077999999958
2016-07-30_00:00:00,A,0.720214999999371
2016-07-31_00:00:00,A,0.75
2016-08-01_00:00:00,B,0.790039000000434
2016-08-02_00:00:00,N,0.799804999999651
2016-08-03_00:00:00,A,0.760254000000714
2016-08-04_00:00:00,B,0.739745999999286
2016-08-05_00:00:00,A,0.770019000000502
2016-08-06_00:00:00,N,0.759766000000127
2016-08-07_00:00:00,N,0.710449000000153
2016-08-08_00:00:00,N,0.709960999999566
2016-08-09_00:00:00,A,0.599608999999873
2016-08-10_00:00:00,B,0.800293000000238
2016-08-11_00:00:00,A,0.810058999999455
2016-08-12_00:00:00,B,0.790039000000434
2016-08-13_00:00:00,N,0.729980000000069
2016-08-14_00:00:00,N,0.709960999999566
2016-08-15_00:00:00,A,0.699707000000672
2016-08-16_00:00:00,B,0.689941999999974
2016-08-17_00:00:00,A,0.710449000000153
2016-08-18_00:00:00,B,0.689940999999635
2016-08-19_00:00:00,N,0.75
2016-08-20_00:00:00,A,0.719726999999693
2016-08-21_00:00:00,N,0.800293000000238
2016-08-22_00:00:00,N,0.810059000000365
2016-08-23_00:00:00,N,0.799803999999313
2016-08-24_00:00:00,A,0.799805000000561
2016-08-25_00:00:00,N,0.780272999999397
2016-08-26_00:00:00,N,0.759766000000127
2016-08-27_00:00:00,N,0.700195000000349
2016-08-28_00:00:00,A,0.709960999999566
2016-08-29_00:00:00,A,0.799805000000561
2016-08-30_00:00:00,A,0.820311999999831
2016-08-31_00:00:00,B,0.859864000000016
2016-09-01_00:00:00,B,0.810058000000026
2016-09-02_00:00:00,A,0.75
2016-09-03_00:00:00,B,0.699706999999762
2016-09-04_00:00:00,N,0.700195999999778
2016-09-05_00:00:00,B,0.799804000000222
2016-09-06_00:00:00,B,0.840331999999762
2016-09-07_00:00:00,B,0.839844000000085
2016-09-08_00:00:00,N,0.839844000000085
2016-09-09_00:00:00,A,0.820311999999831
2016-09-10_00:00:00,B,0.729981000000407
2016-09-11_00:00:00,A,0.790038999999524
2016-09-12_00:00:00,A,0.879883000000518
2016-09-13_00:00:00,N,0.890135999999984
2016-09-14_00:00:00,A,1.02001999999993
2016-09-15_00:00:00,B,1.02001999999993
2016-09-16_00:00:00,A,1.02978499999972
2016-09-17_00:00:00,B,0.939941000000545
2016-09-18_00:00:00,A,1.07031300000017
2016-09-19_00:00:00,B,1.18994099999964
2016-09-20_00:00:00,A,1.2397460000002
2016-09-21_00:00:00,N,1.24023399999987
2016-09-22_00:00:00,A,1.23974699999963
2016-09-23_00:00:00,N,1.12988200000018
2016-09-24_00:00:00,B,0.979981000000407
2016-09-25_00:00:00,B,1.09033199999976
2016-09-26_00:00:00,A,1.19970699999976
2016-09-27_00:00:00,B,1.41015599999991
2016-09-28_00:00:00,N,1.33984400000009
2016-09-29_00:00:00,B,1.29003900000043
2016-09-30_00:00:00,B,1.16015599999992
2016-10-01_00:00:00,A,0.990235000000212
2016-10-02_00:00:00,B,1.07958899999994
2016-10-03_00:00:00,A,1.2602539999998
2016-10-04_00:00:00,B,1.2397460000002
2016-10-05_00:00:00,B,1.28027399999974
2016-10-06_00:00:00,B,1.27001899999959
2016-10-07_00:00:00,B,1.22998100000041
2016-10-08_00:00:00,B,1.14013700000032
2016-10-09_00:00:00,A,1.25
2016-10-10_00:00:00,N,1.58984299999975
2016-10-11_00:00:00,N,2.27978600000006
2016-10-12_00:00:00,N,1.83007799999996
2016-10-13_00:00:00,N,1.72998000000007
2016-10-14_00:00:00,B,1.72021499999937
2016-10-15_00:00:00,A,1.5200190000005
2016-10-16_00:00:00,A,1.52978600000006
2016-10-17_00:00:00,A,1.66992200000004
2016-10-18_00:00:00,A,1.74023399999987
2016-10-19_00:00:00,A,1.7397460000002
2016-10-20_00:00:00,A,1.7802729999994
2016-10-21_00:00:00,B,1.72998100000041
2016-10-22_00:00:00,A,1.56982400000015
2016-10-23_00:00:00,B,1.52001999999993
2016-10-24_00:00:00,B,1.47021399999994
2016-10-25_00:00:00,A,1.52978600000006
2016-10-26_00:00:00,N,2.39013599999998
2016-10-27_00:00:00,N,3.85009799999989
2016-10-28_00:00:00,A,4.27001999999993
2016-10-29_00:00:00,N,3.94970699999976
2016-10-30_00:00:00,A,3.81005800000003
2016-10-31_00:00:00,A,3.18994199999997
2016-11-01_00:00:00,N,2.70996100000048
2016-11-02_00:00:00,A,3.26025299999947
2016-11-03_00:00:00,A,4.20996100000048
2016-11-04_00:00:00,N,3.81005899999945
2016-11-05_00:00:00,A,3.69970700000067
2016-11-06_00:00:00,B,5.0302729999994
2016-11-07_00:00:00,B,6.06005900000037
2016-11-08_00:00:00,A,6.25
2016-11-09_00:00:00,A,5.5
2016-11-10_00:00:00,N,5
2016-11-11_00:00:00,B,4.81005900000037
2016-11-12_00:00:00,A,4.48974599999929
2016-11-13_00:00:00,B,4.37011700000039
2016-11-14_00:00:00,N,5.31982400000015
2016-11-15_00:00:00,A,5.93017599999985
2016-11-16_00:00:00,A,5.42968699999983
2016-11-17_00:00:00,N,4.69043000000056
2016-11-18_00:00:00,A,4.50976599999922
2016-11-19_00:00:00,A,4.62988300000052
2016-11-20_00:00:00,A,4.22998000000007
2016-11-21_00:00:00,N,3.7602539999998
2016-11-22_00:00:00,B,4.62988299999961
2016-11-23_00:00:00,N,4.60986300000059
2016-11-24_00:00:00,B,5.0302729999994
2016-11-25_00:00:00,N,4.87011800000073
2016-11-26_00:00:00,B,5.33984299999975
2016-11-27_00:00:00,B,4.56005899999946
2016-11-28_00:00:00,N,6.06005900000037
2016-11-29_00:00:00,A,6.14990200000011
2016-11-30_00:00:00,B,5.75976600000013
2016-12-01_00:00:00,N,6.41015599999992
2016-12-02_00:00:00,B,6.81005800000003
2016-12-03_00:00:00,B,6.64990299999954
2016-12-04_00:00:00,N,4.79980400000022
2016-12-05_00:00:00,B,4.89013700000032
2016-12-06_00:00:00,N,5.53027399999974
2016-12-07_00:00:00,B,5.92968699999983
2016-12-08_00:00:00,A,5.43994100000054
2016-12-09_00:00:00,B,5.39013699999941
2016-12-10_00:00:00,A,5.58007799999996
2016-12-11_00:00:00,A,6.12011700000039
2016-12-12_00:00:00,A,6.52978600000006
2016-12-13_00:00:00,A,7.06005800000003
2016-12-14_00:00:00,B,5.74023500000021
2016-12-15_00:00:00,N,6.23974599999929
2016-12-16_00:00:00,N,5.72021500000028
2016-12-17_00:00:00,N,5.13964800000031
2016-12-18_00:00:00,A,6.16015599999992
2016-12-19_00:00:00,N,6.62011699999948
2016-12-20_00:00:00,N,6.12011800000073
2016-12-21_00:00:00,B,6.6196289999998
2016-12-22_00:00:00,N,6.57031199999983
2016-12-23_00:00:00,A,4.79003900000043
2016-12-24_00:00:00,N,4.40966799999933
2016-12-25_00:00:00,N,4.32031300000017
2016-12-26_00:00:00,N,3.83984299999975
2016-12-27_00:00:00,N,5.93994199999997
2016-12-28_00:00:00,N,5.68994100000054
2016-12-29_00:00:00,B,6.5
2016-12-30_00:00:00,N,6.79003899999952
2016-12-31_00:00:00,N,6.85009799999989
2017-01-01_00:00:00,B,7.16015600000083
2017-01-02_00:00:00,B,7.91992199999913
2017-01-03_00:00:00,N,8.38964800000031
2017-01-04_00:00:00,A,8.86035199999969
2017-01-05_00:00:00,B,9.06005900000037
2017-01-06_00:00:00,A,8.87988200000018
2017-01-07_00:00:00,N,8.77978600000006
2017-01-08_00:00:00,B,8.61035100000026
2017-01-09_00:00:00,N,8.07958999999937
2017-01-10_00:00:00,A,7.55029300000024
2017-01-11_00:00:00,A,6.89990200000011
2017-01-12_00:00:00,B,5.79003899999952
2017-01-13_00:00:00,N,7.56005900000037
2017-01-14_00:00:00,B,7.9897460000002
2017-01-15_00:00:00,B,7.95996099999957
2017-01-16_00:00:00,B,7.97021500000028
2017-01-17_00:00:00,N,10.2397460000002
2017-01-18_00:00:00,A,10.5200189999996
2017-01-19_00:00:00,N,10.2001959999998
2017-01-20_00:00:00,A,8.97998000000007
2017-01-21_00:00:00,N,7.89013700000032
2017-01-22_00:00:00,N,8.02978499999972
2017-01-23_00:00:00,B,7.62988300000052
2017-01-24_00:00:00,N,8.79003899999952
2017-01-25_00:00:00,A,9.6303710000002
2017-01-26_00:00:00,A,8.94970699999976
2017-01-27_00:00:00,B,6.52001999999993
2017-01-28_00:00:00,A,6.16015599999992
2017-01-29_00:00:00,N,6.62011700000039
2017-01-30_00:00:00,B,6.08984400000008
2017-01-31_00:00:00,B,6.22021500000028
2017-02-01_00:00:00,N,5.6196289999998
2017-02-02_00:00:00,N,5.62011699999948
2017-02-03_00:00:00,N,6.25
2017-02-04_00:00:00,N,5.54980400000022
2017-02-05_00:00:00,N,6.5102539999998
2017-02-06_00:00:00,N,7.16015700000025
2017-02-07_00:00:00,B,5.89990200000011
2017-02-08_00:00:00,B,7.64013700000032
2017-02-09_00:00:00,N,7.55956999999944
2017-02-10_00:00:00,N,6.87011700000039
2017-02-11_00:00:00,N,6.28027399999974
2017-02-12_00:00:00,N,5.52001899999959
2017-02-13_00:00:00,N,5.37988299999961
2017-02-14_00:00:00,A,4.62011700000039
2017-02-15_00:00:00,B,4.42968800000017
2017-02-16_00:00:00,A,4.32031199999983
2017-02-17_00:00:00,B,4.68945300000087
2017-02-18_00:00:00,A,4.83007799999905
2017-02-19_00:00:00,A,5.25
2017-02-20_00:00:00,N,5.79003900000134
2017-02-21_00:00:00,N,5.16015699999844
2017-02-22_00:00:00,A,4.61035100000117
2017-02-23_00:00:00,A,5.06933600000048
2017-02-24_00:00:00,N,5.37988299999961
2017-02-25_00:00:00,N,5.48046900000008
2017-02-26_00:00:00,A,5.70019499999944
2017-02-27_00:00:00,N,5.54003899999952
2017-02-28_00:00:00,N,5.80957000000126
2017-03-01_00:00:00,B,5.4902349999993
2017-03-02_00:00:00,A,4.61035099999936
2017-03-03_00:00:00,A,4.69921900000008
2017-03-04_00:00:00,A,5.93066400000134
2017-03-05_00:00:00,B,5.83007799999905
2017-03-06_00:00:00,N,5.22949200000039
2017-03-07_00:00:00,B,6.16015700000025
2017-03-08_00:00:00,A,5.08984299999975
2017-03-09_00:00:00,N,4.92968800000017
2017-03-10_00:00:00,A,4.55078099999992
2017-03-11_00:00:00,B,3.54003899999952
2017-03-12_00:00:00,A,4.15918000000056
2017-03-13_00:00:00,A,4.86035199999969
2017-03-14_00:00:00,A,4.85058500000014
2017-03-15_00:00:00,N,4.51953200000025
2017-03-16_00:00:00,A,4.04003899999952
2017-03-17_00:00:00,A,3.78027300000031
2017-03-18_00:00:00,B,4.22949200000039
2017-03-19_00:00:00,B,2.11035199999969
2017-03-20_00:00:00,B,6.20019499999944
2017-03-21_00:00:00,B,4.67968800000017
2017-03-22_00:00:00,N,4.63964800000031
2017-03-23_00:00:00,N,5.45996100000048
2017-03-24_00:00:00,B,5.37011699999857
2017-03-25_00:00:00,B,5.11035199999969
2017-03-26_00:00:00,A,4.07031200000165
2017-03-27_00:00:00,A,4.38964899999883
2017-03-28_00:00:00,A,3.76953099999991
2017-03-29_00:00:00,N,3.47070300000087
2017-03-30_00:00:00,B,2.97949200000039
2017-03-31_00:00:00,N,2.86035199999969
2017-04-01_00:00:00,N,3.79003899999952
2017-04-02_00:00:00,B,3.95019499999944
2017-04-03_00:00:00,A,3.68945300000087
2017-04-04_00:00:00,A,3.08007899999939
2017-04-05_00:00:00,B,3.48046799999975
2017-04-06_00:00:00,B,3.609375
2017-04-07_00:00:00,A,3.25
2017-04-08_00:00:00,N,2.45019599999978
2017-04-09_00:00:00,B,2.16992200000095
2017-04-10_00:00:00,N,1.9003900000007
2017-04-11_00:00:00,N,2.33007799999905
2017-04-12_00:00:00,N,2.31933600000048
2017-04-13_00:00:00,N,2.08007799999905
2017-04-14_00:00:00,N,2.23046900000008
2017-04-15_00:00:00,B,2.79980500000056
2017-04-16_00:00:00,N,2.70019499999944
2017-04-17_00:00:00,N,2.58007800000087
2017-04-18_00:00:00,A,3.13964899999883
2017-04-19_00:00:00,A,3.79003900000134
2017-04-20_00:00:00,A,3.91992199999913
